object_id,name,object_type,country,altitude_km,launch_year_estimate,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
326,OBJ-326,PAYLOAD,USA,21024.99,1962,26.741,-16.809,-82.047,21.146,86.026,86.337,26.457,19.281,-159.325,48.892,101.149,121.724,-107.239,12.389,25.758,23.238,-42.592,-79.532,22.712,88.132,-46.993,-108.504,251.625,-80.611,94.063,-72.268,-37.336,161.486,-17.762,210.759,118.708,-67.82,-12.01,81.74,-79.088,-20.922,-67.405,130.565,-69.84,-4.459,187.845,-207.64,99.256,149.329
327,OBJ-327,ROCKET BODY,India,12556.45,1988,113.203,40.491,1.915,111.547,-91.785,33.553,-50.31,2.657,108.69,-125.827,-69.572,-151.462,-0.807,-107.686,-139.386,-92.321,59.745,-29.895,97.321,-65.597,1.383,46.703,75.673,30.138,-215.937,-10.361,24.204,87.324,-341.982,-107.386,41.401,-48.645,-30.598,-105.677,166.252,-31.315,-30.108,100.31,-15.064,-126.856,-43.663,-47.971,-62.36,-73.423
328,OBJ-328,FRAGMENT,USA,22413.61,1999,219.91,-4.234,22.97,-66.545,-64.551,-20.547,226.323,-26.699,-67.696,-80.89,232.96,-155.602,97.223,-19.42,-48.699,105.545,184.412,-87.769,16.21,70.216,-106.454,17.949,43.055,125.362,33.067,-24.862,-91.976,144.098,56.814,-140.006,-16.554,-48.289,-14.827,-71.369,62.053,108.718,-55.486,254.522,38.261,0.625,59.435,-8.69,55.758,245.039
329,OBJ-329,DEBRIS,USA,1799.39,1958,-20.521,11.31,-138.839,201.048,-74.738,38.117,8.871,-5.531,-13.295,-116.689,122.308,-93.638,-121.008,-82.871,4.689,-228.23,1.483,-46.218,119.929,-148.673,9.213,152.245,6.673,-108.084,-112.969,-38.065,-125.232,39.968,-97.321,-124.215,68.367,203.427,-154.642,-37.385,149.961,-32.343,22.616,116.598,86.987,-121.106,-104.458,72.442,210.455,96.631
330,OBJ-330,DEBRIS,Other,31395.88,2016,85.788,-93.933,-21.728,-99.07,-53.136,-103.909,23.153,42.706,161.244,-247.587,52.403,28.916,37.918,-60.918,-30.21,146.923,-1.09,-66.555,134.774,-69.239,20.959,43.767,68.102,15.717,-79.855,-27.587,-39.994,-88.05,61.371,-117.128,-2.601,26.543,-133.216,44.683,-94.292,141.095,-132.279,16.999,-35.789,-86.853,-51.079,93.038,73.617,-82.176
331,OBJ-331,ROCKET BODY,Japan,35049.84,1979,113.448,4.387,-49.727,99.019,-17.216,7.111,25.237,49.782,-8.787,39.72,-3.451,180.534,-173.869,35.381,-63.596,-86.47,-57.327,43.567,-59.299,-142.423,121.47,-94.355,63.481,13.898,173.789,26.772,69.102,60.332,125.014,75.808,155.238,13.899,254.177,18.686,-35.22,-123.343,29.434,80.121,67.372,-255.489,-10.863,111.911,-103.113,58.54
332,OBJ-332,DEBRIS,Europe,34884.58,1987,-81.24,37.867,-64.09,42.476,-86.09,-23.313,44.786,4.336,-21.009,-26.163,49.478,86.908,31.589,65.141,-62.705,-109.386,-162.735,165.826,-143.043,-21.106,190.728,-98.875,28.299,-214.452,-98.816,-27.594,-7.543,126.974,-167.61,168.216,-79.49,-75.349,-125.147,6.461,-146.125,-24.938,84.008,13.169,-159.756,-78.266,-82.767,-29.506,-2.513,29.643
333,OBJ-333,PAYLOAD,India,27027.52,1961,178.208,34.113,-101.704,119.41,-123.584,-38.987,-33.887,62.094,89.608,39.907,-156.028,59.244,75.579,-30.61,-21.105,35.625,-47.352,5.722,68.959,-47.365,-26.762,85.982,-95.231,83.262,-5.624,-17.26,-43.849,63.975,58.326,172.324,32.822,78.681,-176.661,-102.802,30.02,-85.97,65.967,-24.834,146.616,-71.972,114.038,-73.673,72.396,-145.474
334,OBJ-334,FRAGMENT,China,4822.29,1990,-106.518,-128.752,94.126,-111.62,17.438,-172.652,18.999,-42.407,-59.826,3.549,208.209,-7.987,52.421,96.783,-25.471,-37.327,-125.9,-154.174,32.263,-39.696,-127.331,35.691,27.769,209.895,-106.671,199.218,33.566,-131.679,-123.557,-188.46,-212.558,-115.23,-72.033,87.09,32.093,3.08,26.486,-104.097,-156.267,-30.898,80.205,5.886,49.983,154.424
335,OBJ-335,UNKNOWN,USA,27336.15,1966,80.899,9.626,-64.439,230.702,-18.266,-102.76,95.218,222.489,120.293,24.044,112.889,-133.253,99.44,-97.271,2.027,177.939,-188.732,252.943,-104.586,81.548,38.497,-5.822,-9.841,13.804,76.919,103.956,-91.587,-147.424,-4.24,85.682,-39.171,51.868,45.913,-49.893,200.851,-137.329,57.564,-11.929,-49.386,119.064,-53.16,-26.612,-107.27,82.137
336,OBJ-336,DEBRIS,Japan,1041.2,1958,30.532,-144.389,-199.495,-17.878,-43.624,-48.589,-37.34,148.559,87.556,133.812,146.401,51.499,92.774,-151.99,-5.448,136.303,-7.7,58.29,-67.804,9.058,-13.381,17.239,-80.205,135.962,40.894,-49.848,-122.626,63.64,-12.595,152.707,15.19,52.409,56.119,-26.655,8.081,61.954,39.234,89.57,-70.441,-5.274,-245.208,-167.491,43.845,147.669
337,OBJ-337,PAYLOAD,Russia,952.91,1967,5.558,17.368,26.43,67.665,8.319,89.504,-41.999,76.244,183.033,0.73,3.076,202.597,184.693,-133.633,127.888,-51.083,-54.26,78.647,-68.114,80.032,-17.809,44.194,27.536,-125.456,54.98,10.669,-35.272,-31.252,75.642,99.794,-32.108,101.754,-102.395,19.531,-151.727,71.916,104.666,-80.197,-143.725,92.81,-72.589,16.4,-21.23,104.692
338,OBJ-338,UNKNOWN,UK,11758.19,2006,254.683,-70.134,72.52,144.449,-152.018,28.582,-29.208,-194.158,-69.034,66.899,-36.029,-24.006,10.862,-107.541,-204.96,104.248,137.657,-6.373,14.746,162.635,-161.107,37.282,-48.62,-71.876,113.087,2.842,-85.005,31.239,60.792,-63.337,-110.522,-196.851,9.658,197.299,94.419,150.62,-23.952,41.919,33.111,96.869,125.901,-91.492,-45.526,34.898
339,OBJ-339,FRAGMENT,Other,17672.97,1987,-30.126,170.564,-79.602,-60.466,26.32,93.967,-109.777,60.602,136.697,-30.224,-67.431,-56.067,184.989,-131.289,24.497,-54.529,-85.56,23.273,99.739,209.467,9.862,-150.548,6.774,7.124,-33.781,7.996,-118.955,-72.349,26.212,16.84,-69.426,112.724,-54.461,-64.112,-91.333,84.741,-91.354,-33.586,170.709,141.007,-12.483,-22.777,55.318,107.987
340,OBJ-340,UNKNOWN,Europe,27771.4,2012,-31.735,11.924,-55.966,82.573,-41.569,124.291,-68.284,-33.664,55.409,82.479,81.357,-23.524,-94.41,202.115,7.101,-55.391,67.037,-34.183,105.337,-13.98,42.286,121.67,45.649,-85.368,107.451,-2.093,90.395,12.674,-164.336,-95.151,-100.646,35.381,19.029,-69.102,-126.95,83.609,36.568,5.216,-181.394,-90.597,102.351,-28.857,176.373,-133.595
341,OBJ-341,PAYLOAD,France,24649.31,1965,133.148,80.116,-64.905,-77.147,23.949,32.931,-72.358,-97.868,-132.537,-123.964,-51.255,59.975,-20.534,-155.022,-13.419,71.418,65.082,90.37,79.082,53.475,99.34,128.361,59.815,3.81,148.991,8.72,220.301,-110.028,-251.481,74.743,-11.938,-75.432,-29.326,-37.456,70.198,68.072,108.38,-0.392,-229.219,-118.193,165.164,214.155,-74.586,198.369
342,OBJ-342,UNKNOWN,Other,16141.15,1977,76.18,211.087,-34.665,139.696,39.965,14.029,-0.052,-36.21,-259.618,-183.756,-18.736,11.173,-11.5,93.743,-70.581,145.584,133.713,-47.74,-29.209,-15.476,-50.549,181.013,-46.156,100.337,28.445,-25.178,-155.461,24.712,91.228,-146.359,78.51,-215.921,-69.404,116.095,-76.787,-21.805,-39.057,24.747,-87.477,-11.649,60.684,89.947,45.266,74.517
343,OBJ-343,ROCKET BODY,Russia,9966.78,1984,128.21,-81.74,110.685,-76.018,113.115,-97.299,83.615,-86.783,-79.803,210.666,54.64,91.001,-104.278,-2.513,-14.971,-44.107,-18.423,48.937,222.011,101.42,-82.538,159.261,45.039,-88.306,-110.628,-61.455,-41.589,72.834,74.647,68.538,-34.676,-40.624,-64.913,14.925,-59.89,161.888,159.759,232.071,-23.521,-104.234,113.023,64.096,-8.057,-195.319
344,OBJ-344,UNKNOWN,UK,35896.94,2018,11.687,43.567,-11.406,3.851,10.295,198.667,145.371,50.68,29.235,183.63,-65.933,-3.345,-236.066,22.46,-163.351,-36.493,131.904,96.94,3.322,81.969,-51.347,142.255,68.318,104.752,-120.496,-38.785,17.446,78.374,-99.748,-71.007,180.893,18.683,-219.913,37.589,140.249,55.433,38.16,-46.3,76.671,-22.975,-56.919,97.197,60.992,-149.421
345,OBJ-345,DEBRIS,Russia,15434.34,1963,31.694,-118.591,83.959,30.612,106.672,-141.784,5.719,161.599,43.735,-194.551,104.395,-24.101,86.93,-90.573,20.672,30.12,56.095,124.593,-38.881,-66.054,93.368,-28.649,97.389,-192.329,44.227,-173.601,-172.061,-130.669,34.735,36.32,22.866,-152.015,-22.153,80.686,51.356,247.381,92.835,2.184,-47.995,-94.953,116.323,-34.602,10.708,28.77
346,OBJ-346,DEBRIS,India,16337.71,1972,190.094,34.49,-96.883,78.43,-32.191,11.873,45.647,82.603,-5.908,-3.611,-1.774,22.901,-92.993,32.545,38.806,-89.399,113.928,103.194,-136.607,-51.337,138.611,30.137,30.486,-56.877,-110.692,69.508,-22.276,46.895,-20.927,-25.349,-204.857,-85.1,-7.644,112.747,59.702,175.376,-116.17,-15.547,-184.332,-121.913,-21.157,-124.391,-57.744,-88.962
347,OBJ-347,ROCKET BODY,USA,6024.28,1960,-83.595,176.571,-38.369,196.848,-27.418,83.28,24.339,276.253,-5.013,14.992,-150.812,-53.965,-40.083,-91.392,-70.407,156.541,239.416,-102.36,-34.754,138.605,112.099,116.7,60.535,-19.693,-134.34,48.21,-15.011,-58.759,108.649,-36.034,33.316,-126.346,-140.85,-66.977,-137.643,34.661,79.09,-144.133,128.311,35.541,-76.672,-216.09,-61.629,51.993
348,OBJ-348,PAYLOAD,Europe,28645.97,1960,-10.288,-62.788,95.401,-45.197,-9.093,84.674,-209.344,-155.361,-12.599,72.297,-67.0,174.076,158.459,92.277,194.069,-90.355,-12.322,157.275,43.877,-54.917,64.769,-180.075,-42.14,-92.696,88.374,201.16,47.996,152.699,8.358,94.677,-5.04,-43.476,-33.671,52.279,70.554,39.56,46.796,91.914,-91.47,186.512,211.46,54.091,46.138,-98.565
349,OBJ-349,DEBRIS,Germany,25021.57,1996,79.825,-88.595,-80.561,113.873,77.412,-115.509,-114.789,-50.603,103.122,173.921,130.819,82.311,57.209,100.551,-12.044,-63.319,17.081,66.426,-158.624,-11.18,-3.218,-21.868,257.692,-55.481,-45.88,-119.552,-77.273,95.609,90.039,152.648,137.739,-108.827,-25.526,115.267,-27.743,83.2,211.195,-77.367,63.057,-25.025,-2.005,55.398,13.025,-127.262
350,OBJ-350,FRAGMENT,USA,8072.38,1973,-19.586,-9.117,101.214,197.026,63.096,-41.99,76.126,-94.303,-143.629,-106.141,-93.7,-109.97,174.021,-13.486,4.407,176.724,-36.182,30.559,-95.411,67.504,12.373,-170.537,-6.411,139.614,241.94,-40.358,-56.452,2.586,-61.357,-86.496,-1.697,217.026,-185.348,20.587,-44.411,158.38,51.597,143.192,-113.82,27.726,-71.256,-75.993,62.108,-54.034
351,OBJ-351,DEBRIS,Germany,3112.54,2008,-57.015,204.582,-62.838,16.573,13.507,-79.895,85.849,122.937,26.829,-100.768,89.408,-74.576,12.053,-6.936,133.578,21.459,154.231,42.088,-46.734,-16.558,26.954,28.028,112.118,123.993,-65.747,116.699,97.147,218.203,28.502,18.664,-25.316,86.369,-77.153,-81.892,40.849,-153.493,65.385,-72.47,-18.338,6.498,42.506,-63.713,-159.611,326.87
352,OBJ-352,DEBRIS,UK,24549.09,2008,61.848,77.104,-32.166,-55.013,-122.774,-198.043,83.561,-22.055,-82.275,-0.117,12.167,56.534,55.549,43.272,214.212,194.358,260.465,-15.839,-77.539,153.397,-25.212,126.581,-48.676,72.003,-49.736,35.889,41.942,-72.77,-41.268,-108.645,207.294,-110.557,-80.302,-101.474,0.832,131.241,-82.007,44.31,35.577,-3.448,-108.577,-80.109,109.286,-109.475
353,OBJ-353,PAYLOAD,Japan,23617.68,1992,133.581,-90.491,167.016,-173.003,61.306,13.033,-17.781,18.952,-90.654,-96.358,-17.17,18.332,-24.067,38.161,-112.334,-21.928,73.417,-46.662,-85.787,103.311,88.918,1.88,37.475,104.121,35.921,163.154,72.797,-5.699,-61.846,-46.05,-210.57,-95.994,17.974,45.178,-146.328,37.322,31.737,179.189,-85.612,142.896,-125.563,-79.911,141.557,125.687
354,OBJ-354,UNKNOWN,France,9953.62,1994,-14.083,145.506,-43.582,188.328,-86.14,-71.762,-199.483,63.369,117.623,-271.414,251.259,30.251,-84.87,102.415,-57.716,251.952,-161.008,-36.851,112.461,-88.417,-165.277,-56.922,33.742,-62.037,20.457,147.627,-175.408,54.133,-232.987,-72.683,-34.427,-148.09,124.522,-115.296,95.2,108.031,114.578,51.344,42.487,-27.662,-20.981,-50.439,15.192,-75.779
355,OBJ-355,DEBRIS,China,34238.95,2006,-16.859,-165.506,14.535,-24.444,-91.59,150.548,-102.852,-145.479,-98.326,-22.724,-128.422,-19.213,55.179,99.585,-10.268,61.565,-88.311,128.813,-165.068,-58.551,-146.772,28.317,52.781,-122.284,-8.419,-242.991,-66.833,203.449,92.348,-125.916,26.571,-15.033,4.721,-81.308,104.755,-71.928,-34.664,-52.942,-35.856,-323.879,-144.01,33.609,66.054,-8.885
356,OBJ-356,ROCKET BODY,USA,5573.91,2019,-64.769,213.656,61.644,-100.136,-113.849,61.517,-87.551,-62.135,-13.952,85.754,-74.013,45.517,-43.59,-2.884,-74.287,-75.244,115.959,8.105,17.537,58.756,-165.453,41.246,-84.8,-80.76,-10.796,25.737,151.626,146.361,174.969,105.925,-39.939,177.516,115.959,-48.985,-58.735,-76.439,-71.187,-83.53,-45.664,-87.733,-47.445,106.207,97.62,12.468
357,OBJ-357,UNKNOWN,Europe,15654.88,2019,-29.598,85.645,22.651,-135.833,-8.317,4.14,62.877,99.727,195.85,-2.047,-2.343,-16.861,64.452,-47.722,84.611,-76.784,-114.436,28.172,51.908,-5.202,-80.219,48.295,38.944,-65.902,324.283,26.265,-8.394,80.174,-138.799,10.345,-210.08,119.735,-22.247,28.043,60.891,33.935,200.879,-213.74,150.858,10.672,-131.175,-2.372,-18.067,-6.211
358,OBJ-358,FRAGMENT,Russia,33979.19,2018,108.361,176.356,25.505,-100.321,121.172,-47.27,-35.737,-54.809,83.808,62.405,241.575,56.338,-57.047,81.162,-85.298,-145.721,-60.053,6.014,-48.409,-194.056,134.619,-121.494,-48.287,-60.951,166.077,-2.282,-12.573,-87.743,69.36,-54.666,40.409,19.803,37.124,58.352,91.35,97.617,-27.763,-31.65,35.502,-10.693,98.032,126.635,23.2,5.663
359,OBJ-359,PAYLOAD,Europe,15203.03,1963,8.106,-164.78,-5.654,91.971,-96.536,11.512,169.04,-171.364,-45.497,48.101,-2.11,77.303,-17.538,-15.629,126.66,-134.781,-63.561,-66.792,-22.695,-97.088,-118.896,24.349,81.946,52.814,84.352,-43.446,-8.225,-87.889,65.192,-5.82,-45.799,-29.418,6.68,-71.002,-186.867,-123.151,90.502,-136.326,48.866,-22.958,168.456,237.141,48.536,33.815
360,OBJ-360,FRAGMENT,UK,23044.77,1983,-80.499,16.944,-130.224,105.787,167.858,-25.587,146.764,-90.226,-37.237,-102.699,27.425,160.674,-9.528,11.374,62.365,-65.953,-7.715,-214.682,-4.055,23.41,-115.214,18.417,-87.823,32.318,-122.542,156.209,156.999,69.539,-51.46,119.632,-13.624,55.144,241.144,-129.671,-51.523,-39.868,-47.785,2.538,73.651,-51.017,-138.963,39.943,-52.332,-149.374
361,OBJ-361,UNKNOWN,Germany,14409.78,1970,26.236,-13.389,34.829,65.212,90.981,6.954,167.37,-28.627,-122.72,6.802,-33.584,-51.47,107.697,53.032,116.404,-99.16,25.671,76.872,63.431,89.055,-82.537,94.83,30.59,-17.566,-7.391,-2.703,-74.621,-125.247,-73.749,102.765,125.886,27.982,-15.235,81.626,-217.74,-119.771,-43.791,-37.237,57.587,8.598,213.159,-6.156,13.736,-13.219
362,OBJ-362,UNKNOWN,Russia,9987.87,1961,105.119,-100.698,-73.247,13.234,-146.46,190.164,-91.651,16.676,130.065,-152.516,35.863,-1.112,-42.435,97.556,-84.85,-257.793,-188.943,66.278,153.069,90.485,110.751,-7.561,-2.831,-11.408,66.054,-313.694,67.146,32.037,118.05,55.831,30.446,43.295,78.248,67.562,63.404,41.815,-12.281,15.268,35.672,205.513,76.05,-232.626,-201.948,-5.579
363,OBJ-363,UNKNOWN,China,35425.76,2011,-56.189,-129.602,77.577,-124.552,-38.278,-106.476,49.089,-7.081,101.135,-51.191,-27.382,-121.898,118.699,26.085,-38.349,84.152,-152.744,-1.146,-128.45,196.284,143.529,197.422,185.491,109.492,74.822,-44.256,26.394,80.423,107.511,-66.937,-62.003,19.737,20.272,46.939,44.651,199.358,57.304,-109.842,124.047,-32.63,24.301,60.406,-62.488,55.507
364,OBJ-364,FRAGMENT,China,14830.53,1958,-132.861,50.708,137.206,-72.994,-104.025,-16.864,-47.752,-61.422,68.66,5.045,69.532,182.626,-90.485,-58.72,89.799,77.534,-150.357,-109.024,-91.626,-69.146,101.506,8.234,111.779,-129.182,127.761,207.117,-136.621,-147.771,45.149,11.934,39.359,44.481,112.561,37.528,-65.528,-33.505,116.813,-47.415,-93.731,216.339,-152.278,6.248,146.482,-28.123
365,OBJ-365,UNKNOWN,USA,32204.52,2018,219.083,59.773,-180.556,-110.662,66.496,70.639,32.787,93.931,79.683,-0.115,77.419,-197.549,26.986,179.701,71.659,30.838,-138.403,182.082,-86.591,-64.363,107.704,-47.808,137.25,78.967,-64.115,-111.704,-29.861,64.786,-51.997,-109.098,-42.446,-142.06,63.215,-39.728,-15.024,78.436,-56.08,57.264,14.816,47.169,-164.142,8.756,38.637,52.849
366,OBJ-366,FRAGMENT,UK,8401.57,1977,-137.853,129.997,137.381,57.282,-98.816,-40.014,-80.561,-12.906,-77.452,-129.093,-23.411,168.287,-68.76,153.034,-28.686,-113.497,1.601,-34.115,-1.257,-2.533,165.19,-100.312,-77.156,-211.129,-3.854,121.754,-83.379,89.588,108.946,-8.728,-30.356,-12.033,34.074,-17.761,-36.813,12.156,112.063,34.32,-30.973,-67.032,-3.605,-22.273,-79.626,-65.278
367,OBJ-367,UNKNOWN,Japan,7797.67,1977,-35.902,-50.342,-41.106,-106.331,-162.112,158.054,122.616,20.94,-154.791,-108.9,-112.548,9.347,111.575,-101.8,-14.453,164.679,19.458,24.825,-39.978,-167.597,-179.65,-51.386,-38.336,-56.59,-75.501,104.247,-127.325,-36.328,-83.658,97.795,75.733,23.352,-114.165,7.585,-204.034,36.892,13.834,-178.74,14.105,86.692,-17.266,-43.479,-123.38,-55.221
368,OBJ-368,ROCKET BODY,UK,1275.85,1966,23.213,-14.161,-13.095,-71.425,-32.573,67.846,-78.693,-56.096,56.054,29.096,9.357,41.843,-81.866,-91.177,-43.435,-17.817,101.318,-70.315,66.642,-0.308,-122.489,-79.899,-0.407,151.059,133.475,-25.588,119.641,-15.666,142.064,116.321,-64.173,-43.505,-105.355,-84.292,130.033,-59.623,-17.6,82.206,-69.838,-243.462,-29.477,-99.902,252.254,31.171
369,OBJ-369,UNKNOWN,Germany,23515.74,2014,-27.243,-138.246,-91.239,-18.349,116.939,-71.889,-194.724,150.894,88.856,82.739,140.212,-16.567,-71.673,-78.601,-17.144,-83.323,55.493,-134.972,-65.649,-19.55,-70.074,-15.602,114.456,30.084,69.883,18.91,-121.995,-178.764,163.221,-64.28,56.157,-124.776,-61.613,38.345,25.517,65.474,55.948,-103.223,-162.268,-1.528,4.87,80.754,-70.161,-102.857
370,OBJ-370,FRAGMENT,Europe,13367.98,1995,-7.491,154.079,18.847,-166.98,-19.252,20.407,203.378,-39.163,160.705,-20.697,-82.666,3.11,-125.63,84.855,-96.534,23.259,-58.226,58.963,-88.825,79.172,10.373,168.673,37.608,-46.664,-50.734,-6.966,74.93,-10.966,118.148,83.262,-23.01,0.523,-29.251,11.921,-14.427,-20.121,142.912,-151.834,80.011,51.852,-71.443,-270.892,-49.759,-56.473
371,OBJ-371,DEBRIS,China,31138.6,1961,57.684,6.955,6.681,4.677,39.844,-70.461,44.25,7.469,-20.089,-25.703,33.392,58.808,10.304,183.514,-113.322,17.524,22.993,-150.081,-76.314,96.152,10.049,-145.931,-74.918,91.532,22.488,-52.733,-86.161,-152.563,34.281,62.721,-50.794,414.79,11.115,-13.539,-13.779,179.17,51.555,-21.065,241.272,53.108,-22.39,44.34,59.919,-49.469
372,OBJ-372,UNKNOWN,Europe,17119.84,2021,-239.172,72.259,107.692,-10.715,43.723,-79.666,-106.913,103.5,-34.675,93.128,-120.574,-163.665,59.105,-50.627,100.543,-250.275,105.423,22.904,11.569,35.727,11.609,-138.908,-70.691,59.51,5.031,-66.854,135.741,-68.995,-254.739,-24.06,-50.447,-82.31,-61.373,91.251,70.773,-51.089,-72.655,242.926,107.623,63.706,-0.442,-151.574,-83.088,-44.197
373,OBJ-373,DEBRIS,Europe,34860.05,1969,-126.689,75.791,-74.139,118.421,-151.228,-14.02,-16.227,28.004,-23.926,-77.207,-103.981,-65.213,48.313,16.927,-20.54,-3.095,-22.738,23.194,96.392,0.287,83.422,-23.464,119.247,55.461,-87.993,142.067,-41.981,-40.225,-18.478,74.612,-61.399,-14.226,-197.72,-10.105,-158.683,97.877,14.619,-32.4,86.723,72.474,257.111,127.907,37.629,5.729
374,OBJ-374,ROCKET BODY,Europe,6809.23,2009,4.426,145.911,166.08,-81.987,-89.937,126.376,-57.686,25.509,67.074,172.703,130.037,-84.506,-14.424,-75.261,115.133,12.054,-31.042,-111.976,-4.444,36.402,-191.785,-136.292,40.834,-20.136,93.017,-17.35,33.566,-115.585,176.488,122.628,8.926,126.139,102.738,65.963,-87.537,197.36,56.218,10.805,25.508,29.726,-226.972,-33.269,2.831,-89.049
375,OBJ-375,PAYLOAD,China,31291.45,2001,-40.422,-83.14,66.471,-129.92,0.646,74.545,0.574,-197.366,-28.209,-134.527,69.153,44.74,-66.054,170.019,59.598,-37.874,-94.496,-129.642,-55.816,-79.283,-14.033,-98.194,5.246,95.995,7.698,-77.2,-56.628,-124.699,93.706,85.066,-27.474,177.312,44.73,-118.868,21.297,118.868,-59.328,69.567,-15.489,72.289,37.535,55.946,-117.277,62.552
376,OBJ-376,ROCKET BODY,Other,27993.23,1988,12.941,69.759,9.097,-37.406,-55.735,-2.258,80.278,68.064,-5.224,104.85,34.897,0.437,-27.868,82.483,31.201,-132.145,-80.483,-77.044,-103.104,-8.268,26.561,33.916,-3.039,-64.39,-52.932,54.918,-216.702,-119.788,43.531,-105.368,136.951,-58.329,6.025,84.021,111.557,-90.242,28.091,-86.06,-9.554,-55.979,8.44,19.137,5.006,-27.175
377,OBJ-377,UNKNOWN,India,27789.84,1992,22.765,-2.501,-18.078,-109.809,170.445,78.119,64.578,5.559,83.105,53.917,-232.177,61.81,-24.053,-82.464,-71.022,-129.199,68.557,-62.756,146.163,1.677,-32.551,-5.26,89.54,-69.118,-89.711,42.646,-166.754,122.071,-68.084,-27.815,-88.713,96.462,125.386,60.418,-241.002,-99.735,-71.832,31.651,-10.81,117.636,2.044,119.468,32.623,40.383
378,OBJ-378,DEBRIS,Germany,30437.03,2016,-211.592,210.568,-30.657,3.915,-122.832,26.862,25.373,54.157,-62.584,241.012,-55.289,16.478,25.261,-210.234,-121.078,51.407,-0.382,-152.973,-176.096,-7.509,18.914,43.851,-105.438,187.428,85.46,-149.201,-189.806,-7.005,102.441,39.962,54.312,79.125,-80.366,216.182,99.607,45.329,63.421,-81.781,-64.787,-46.006,36.644,184.498,-105.716,-122.796
379,OBJ-379,DEBRIS,Other,27435.1,1967,127.364,-83.436,-24.134,-185.993,-90.926,-116.989,0.525,18.321,139.115,-112.117,60.681,105.859,18.385,103.759,-45.691,76.16,195.839,-112.514,-18.607,-17.103,102.221,59.106,5.186,-49.992,26.814,-64.419,25.382,126.634,-157.297,-80.35,114.328,-50.633,-13.09,160.09,-70.802,6.184,146.456,56.163,-165.482,115.695,198.296,115.939,52.096,-285.801
380,OBJ-380,FRAGMENT,Germany,22603.74,2019,-49.827,117.143,16.84,-60.535,29.054,-14.514,107.867,-55.916,63.309,-233.402,-144.907,-74.027,173.972,-57.248,153.192,-44.801,-67.671,7.591,73.972,-62.127,6.222,134.259,11.162,-203.184,-69.465,-169.88,-2.866,-40.486,-17.084,155.795,173.013,62.496,15.954,93.635,-28.658,51.547,-8.093,40.527,19.884,-2.009,34.532,61.863,69.702,94.304
381,OBJ-381,DEBRIS,Russia,4863.82,1977,-86.551,35.034,-20.9,-92.837,-62.789,-7.316,-192.546,89.431,-185.762,124.945,-35.389,5.816,3.964,84.273,88.896,38.232,76.137,198.962,-19.986,-102.56,213.778,37.903,-124.591,106.25,-49.784,255.013,59.468,-38.339,173.988,31.345,-81.177,-17.307,-41.517,-53.877,3.381,119.524,74.54,31.577,-27.865,21.815,-149.466,-28.378,-102.263,20.876
382,OBJ-382,FRAGMENT,UK,1325.74,2008,20.836,29.786,-64.053,56.776,-289.183,76.169,-74.893,19.813,-51.535,-147.133,76.665,110.936,36.08,29.369,-55.041,-45.792,38.641,100.765,-56.632,-20.509,95.089,120.498,-20.74,136.13,0.552,-36.274,-67.919,-42.355,-80.437,-45.357,102.439,-62.678,-79.566,-88.526,-110.484,8.739,102.498,17.471,113.927,88.214,35.928,48.537,48.537,54.659
383,OBJ-383,PAYLOAD,UK,33163.19,2011,10.716,5.402,17.446,-81.056,193.468,-56.647,-97.866,-128.939,-202.434,61.578,-151.114,90.933,7.146,-183.43,-44.556,-85.324,-8.937,16.052,53.566,59.435,26.613,10.707,228.652,-23.575,6.381,-67.679,-217.13,-298.193,60.919,-51.606,20.59,171.907,87.477,-72.5,-124.026,-62.882,-42.901,201.496,73.945,150.652,-15.976,102.859,22.988,131.759
384,OBJ-384,UNKNOWN,France,22260.75,1982,119.669,134.667,-83.629,-173.61,-107.431,-91.266,100.626,130.852,-19.668,118.215,-167.929,-147.964,-32.673,-80.678,-92.909,21.45,-43.55,112.834,-109.378,-173.74,50.373,39.043,-83.501,-209.44,19.205,-50.017,130.192,50.655,-175.712,-69.517,105.224,64.933,28.401,50.948,20.754,20.75,42.332,23.761,-203.155,4.056,-61.649,-38.602,-34.366,-93.959
385,OBJ-385,FRAGMENT,UK,28707.9,2024,27.187,26.385,32.247,-20.182,56.089,-4.555,-73.909,-143.048,-49.831,37.976,-149.383,-102.111,35.407,-35.414,-154.709,-114.91,60.01,115.546,-174.079,-49.728,74.332,37.752,12.604,-5.522,-176.919,-75.419,98.996,-10.693,-65.22,70.584,-64.467,-168.18,62.402,129.424,189.485,151.934,113.849,53.215,171.377,21.613,18.702,6.828,-25.919,-180.864
